H_all2,H_all3,H_all4,H_all5,H_all6,H_all7,H_all8,H_all11,H_all15,H_all22,H_all27,H_all28,H_all31,H_all32,H_all36,H_all37,H_all38,H_all304,H_all305,H_all306,H_all307,H_all308,H_all309,H_all310,H_all313,H_all317,H_all324,H_all329,H_all330,H_all333,H_all334,H_all338,H_all339,H_all340,age,gender
0.842494663,0.748143054,0.744888459,0.738623148,0.897869338,0.981975709,0.939553227,0.86766893,0.868506463,0.830307839,0.786340127,0.7724613,0.712023352,0.799128993,0.810497359,0.829737637,0.801981716,0.837598765,0.765500759,0.804703752,0.820548739,0.728047678,0.813196373,0.774926011,0.85562244,0.831912855,0.904208298,0.884703318,0.861222147,0.876643215,0.880702746,0.823051561,0.89329964,0.795260311,21,F
0.886756965,0.91936111,0.810083751,0.864273059,0.90483935,0.859735739,0.860347514,0.869233235,0.816898451,0.900955351,0.878928205,0.899981984,0.880847916,0.915433246,0.931811752,0.897048229,0.935390442,0.998403599,0.863164486,0.837569543,0.859930263,0.940390698,0.858237854,0.876395237,0.877305441,0.867553535,0.932080718,0.875192914,0.852445956,0.788830296,0.794810585,0.932244692,0.849925611,0.842257228,8,F
1.082629422,0.971433033,0.936255594,1.023956417,0.932003927,0.967281995,1.035431952,1.010396177,0.82086231,0.926217465,0.744099585,0.767689252,0.880825821,0.816466309,0.850827519,0.738053139,0.742074013,1.028085265,0.837604532,0.96951507,0.900292768,0.781150626,1.019633432,0.948424474,1.020743166,0.878069779,0.814094926,0.833756188,0.812026405,0.757719997,0.918511304,0.818657553,0.754151813,0.729259448,8,F
1.024627113,0.879724512,0.879941612,0.877297578,0.837154306,0.900011008,0.916299497,0.912761642,0.724792768,0.71763252,0.961139194,0.810133185,0.877568657,0.928283679,0.911168144,0.790300845,0.905576826,0.999948664,0.848366653,0.965782648,0.983521647,0.744871795,1.015282521,0.831566468,1.015267924,0.923253989,0.811526715,0.702516408,0.825944228,0.899714875,0.860727209,1.022676977,0.884659992,0.847950359,11,F
0.784102767,0.689227211,0.862731707,0.83959472,0.937222158,0.916510648,0.874788,0.867993969,0.861605933,0.774328361,0.667071327,0.659836916,0.820059709,0.764432443,0.70309879,0.819447635,0.807383723,0.966819225,0.930589652,0.936854615,0.881870793,0.87528055,0.994644283,0.890904265,0.912270313,0.885896857,0.848475381,0.715660065,0.768258266,0.995622796,0.756695687,0.85644336,0.824368539,0.772639281,11,F
0.962598969,0.950171374,0.975275157,0.798463135,0.836540036,0.993943467,0.891943913,0.929183355,0.84189148,0.968245409,0.905133358,0.849268195,0.90899792,0.852203183,0.956156169,0.879289745,0.912769025,0.967531831,0.896009209,0.986749981,0.842777261,0.904590186,0.998115475,0.868404294,0.941484414,0.848517522,0.973438053,0.99541377,0.95735552,0.861468194,0.818332303,0.824610666,0.81625158,0.77951822,8,F
0.972399616,1.003944568,0.908132212,0.894412021,0.981710818,0.890615465,0.923605003,0.944217883,0.95028216,0.959903925,1.003366606,0.917537451,1.076115491,0.917416118,0.99357485,0.863677637,0.975707283,0.983727747,0.99077516,0.924813576,0.923051363,0.925026048,0.947081677,0.970954451,0.906133901,0.992819619,0.955591546,1.015115236,1.025261676,0.998036613,0.932438002,0.945830323,0.881500265,0.871958205,8,F
0.772397941,0.767278523,0.699274027,0.767704434,0.793260573,0.75044807,0.758149632,0.777824186,0.811015141,0.77773523,0.941756601,0.904465809,0.88992613,0.826548147,0.751752996,0.810100656,0.806014575,0.824543975,0.96679685,0.717234461,0.71277289,0.865633793,0.747306838,0.822805702,0.792347781,0.726201634,0.813804479,0.901895063,0.965129772,0.952633975,0.812914346,0.804772837,0.823276841,0.94441648,11,F
0.782696082,0.709664748,0.794274303,0.817883792,0.850753963,0.809976891,0.858446147,0.712008952,0.934250691,0.766159977,0.852080176,0.753159453,0.792368747,0.730427896,0.832017345,0.77932628,0.776102343,0.744873288,0.676262883,0.83862621,0.785130868,0.760549742,0.733127389,0.853655028,0.762370475,0.876011062,0.963411924,0.691871099,0.732143421,0.668248702,0.732653703,0.807418066,0.708610852,0.744610116,8,F
1.11226488,1.109051795,0.956733677,0.974716311,0.948982079,1.104155419,0.891444744,1.137085025,1.037156843,0.905416951,1.084282193,0.981288341,1.122651903,0.996872308,0.847335714,0.850647036,0.834013785,1.13478537,1.147641273,0.874302914,0.941056103,0.972639029,1.050807348,0.981625924,1.084833037,0.766829637,0.850948739,0.928176769,0.959660543,0.914233688,1.0128156,0.854630863,0.795160114,0.756734129,8,F
1.046770429,0.972111928,0.920319948,0.982728693,0.979527637,1.071865333,0.974793024,1.06037853,0.746584246,0.895726024,0.739930794,0.895540489,0.83240194,0.911013247,0.977807498,0.770237895,0.889715841,0.966410121,0.874362177,0.990196889,0.910832938,0.903727468,0.99705343,0.918139975,0.900530629,0.925865607,0.886626902,0.847943596,0.874769935,0.808642004,0.901291127,0.83921365,0.804024095,0.806434239,11,F
0.789112945,0.846882769,0.653490665,0.882779634,0.724216828,0.714049051,0.633168017,0.791904071,0.77008446,0.855779929,0.693044029,0.938811348,0.814434422,0.891797611,0.825177192,0.810462219,0.814990034,0.980422662,0.925860117,0.943073695,0.901767091,0.917207095,0.908933154,0.909616124,0.942882121,0.782351896,0.930634958,0.835535443,0.685180367,0.94279938,0.873933203,0.809951514,0.968228434,0.781031906,11,F
0.950649279,1.092506815,0.846073585,0.839229864,0.918331812,0.91403826,0.888618251,0.979416164,0.846532454,0.949931519,0.867304299,0.801371382,0.940949233,0.801974355,0.961429378,0.7707317,0.765276488,1.033979757,0.945491583,0.935852697,0.782178152,1.01868011,0.949981318,0.968678969,0.861563627,0.881663429,0.932756892,0.700403604,0.812326803,0.821275239,0.949823077,0.767415319,0.782436364,0.739267837,8,F
0.897829688,0.945181061,0.844398016,0.881020243,0.776304394,0.842549024,0.89970657,0.878886716,0.77540045,0.687243991,0.785653672,0.859517274,0.92776977,0.671557773,0.818856752,0.896188977,0.87642301,0.843564267,0.91276317,0.827023855,0.851536508,0.881812693,0.736784184,0.869100822,0.721848283,0.796704511,0.883876832,0.871123358,0.749154671,0.747468245,0.793530149,0.897076345,0.873650169,0.821171419,11,F
0.806111202,0.799879835,0.819258625,0.859589802,0.820137717,0.817084016,0.89487117,0.918140654,1.999999963,0.866500032,0.770758879,0.811566149,0.763008686,0.899083476,1.999999963,1.999999963,1.999999963,0.788888091,0.788737153,0.774766505,0.784690935,0.933968951,0.828133951,0.759076573,0.971785488,0.699995902,0.830100382,0.708140732,0.745560922,0.943879801,0.884643531,0.752118502,0.727619689,0.721063534,8,F
0.849028966,0.862780149,0.934310013,0.899228676,0.843438076,0.778874037,0.86296531,0.843507529,0.883350013,0.799236284,0.823948212,0.87937523,0.856432625,0.818099303,0.934812175,0.89003218,0.843711011,0.882443508,0.896601997,0.801469024,0.885739359,0.844791205,0.81218833,0.869958612,0.875225863,0.84321165,0.781501099,0.784999761,0.86118674,0.847339846,0.728658358,0.836195893,0.915004503,0.927728181,8,F
0.994077637,1.063141626,0.85659712,0.900306317,0.796370182,0.921661819,0.890228523,1.042039746,0.800956975,0.810554888,1.066464336,0.933000836,0.83340489,0.910345347,0.749898611,0.852726793,0.802880168,0.995898905,1.08544148,0.936678333,0.807569805,0.910006121,0.899446804,0.920789342,0.931357413,0.867552034,0.826737597,1.102461345,0.953202821,0.882855203,0.806432968,0.823348906,0.930984627,0.811911953,11,F
0.905644618,0.984646231,0.814107405,0.857523881,0.885146865,0.869142152,0.926980465,0.917154209,0.831483356,1.007274496,0.827348396,0.813389159,1.154612771,0.814793976,0.976904482,0.919819486,0.87055246,0.959662343,0.912877081,0.94192724,0.901253374,0.832995247,0.95666099,0.930181466,0.93899087,0.907201086,0.910005123,0.859862775,0.758201171,0.793213069,0.76996016,0.902484223,0.984077855,0.965750384,8,M
1.185712805,1.203221853,1.099933757,1.061262558,1.079726085,1.088245179,1.05612723,1.066900307,1.028784545,1.009380822,1.13329486,1.053685003,1.073807067,1.1628293,1.070974124,0.935141961,1.019697072,1.135565948,1.136834848,1.030446741,1.075372281,1.140717435,1.103745467,1.081830362,1.09093561,1.078622135,1.13306458,1.175775228,1.048457408,0.96949309,1.180224357,1.113414643,0.975815684,1.15159919,11,M
0.918465426,0.9417876,0.749761829,0.876921054,0.870572127,0.799694537,0.861740705,0.90136945,0.913432367,0.996663812,0.961104415,0.906615404,0.898440713,0.894452908,0.888771476,0.702616632,0.859271713,0.848112738,0.953930134,0.821750292,0.984492364,0.916330595,0.791188629,0.963155721,0.904141544,0.927317757,0.938331308,0.908270986,0.887065808,0.963797423,0.890806233,0.961464754,0.864733074,0.904779774,11,M
0.961355147,0.846597795,0.881042149,0.901046498,0.823492873,0.960387057,0.805783547,1.00070877,0.87659579,0.854871221,0.838734018,0.873618461,0.954455468,0.940614165,0.844445551,0.964331412,0.868605856,0.837107286,0.879036121,0.873368468,0.999315743,0.897260769,0.881963131,0.808565196,1.00865812,0.913061057,0.795407088,0.862650013,0.877479226,0.878868912,0.946770961,0.818107123,0.860735817,0.785920512,8,M
0.787971608,0.850223365,0.914319404,0.808259085,0.876035006,0.905467474,0.847044043,0.907949408,0.840387604,0.871574297,0.724707405,0.917675035,0.803094376,0.814161019,0.861268828,0.740124273,0.722945741,1.055210272,0.956619173,0.82470937,0.875811291,0.866610237,0.828657532,0.817409428,0.767423884,0.82224332,0.817180699,0.796137844,0.902295129,0.857457957,0.99738357,0.888016416,0.939593863,0.842320333,11,M
0.78444438,0.810507413,0.850345226,0.779567238,0.816600062,0.816255729,0.767974198,0.917354376,0.757382459,0.740706902,0.782160135,0.739921667,0.794907543,0.774795226,0.699272614,0.755649263,0.883218446,0.782293678,0.908246467,0.932162095,0.855653166,0.820595318,0.95533911,0.871359424,0.875150518,0.898351275,0.868336287,0.728668312,0.899546083,1.032795642,0.745047828,0.815387423,0.759633952,0.758941341,11,M
0.821329594,0.946979675,0.815939013,0.89456255,0.851527205,0.854283922,0.879681744,0.739061579,0.862694849,0.750864517,0.846015172,0.795736443,0.781174719,0.837694094,0.946156295,0.779799448,0.885068915,0.877144839,1.035057908,0.731310814,0.814299278,0.844280254,0.914727719,0.913694953,0.730611387,0.729980326,0.739836049,0.933787446,0.888728668,0.741646358,0.840172373,0.743280601,0.755277047,0.734451546,8,M
0.916828495,0.809702587,0.814357816,0.841205989,0.829216574,0.999202807,0.946925164,0.973380553,0.764276992,0.818509372,0.792283484,0.8556549,0.887367818,0.903372729,0.805804007,0.699048796,0.704242998,0.843344899,0.848475414,0.934240326,0.856411187,0.86438046,0.9265205,0.844144923,0.844764062,0.881134674,0.976583348,0.756960872,0.840816445,0.820977381,0.853238565,0.754973658,0.96627333,0.80741727,8,M
0.864330491,0.820324144,0.807916978,0.923102894,0.979308739,0.814527945,0.784412486,0.772517636,0.790757719,0.862000072,0.947585771,0.823710731,0.838854705,0.808186481,0.832056731,0.845872783,0.840675756,0.828762466,0.866595944,0.910637668,0.881875325,0.881104257,0.781046289,0.873755309,0.714741702,0.855488072,0.811382802,0.867051576,0.88974232,0.860948438,0.839007041,0.777321834,0.793571093,0.826385465,11,M
0.668472729,0.612423743,0.678942519,0.7546338,0.632403478,0.697559842,0.688654048,0.759707147,0.757966038,0.89898785,0.563823051,0.669212922,0.833737875,0.720619516,0.831624359,0.747828822,0.813567488,0.794706591,0.706042848,0.737270595,0.868769902,0.743169958,0.879273326,0.856848977,0.811525992,0.680534746,0.839071829,0.52743599,0.747647776,0.794350484,0.759927515,0.605004322,0.710393631,0.752470823,11,M
0.963613247,0.972607359,0.85537868,0.945573075,0.959531622,0.793408383,0.923458694,0.925152096,0.958086012,0.894559961,1.028452942,0.859433841,0.843045215,0.950445448,0.772539322,0.849593646,0.853768962,0.963618182,1.008916378,0.956820705,0.980961415,0.959102081,0.850387341,1.021777083,0.894872076,0.855590508,0.957806371,0.958932895,0.920529264,0.913610357,0.859752237,0.924085167,0.950456819,0.866020969,19,M
0.902114451,0.905898995,0.781918053,0.884841625,0.754742477,0.927204947,0.815781245,0.774300509,0.755678456,0.905497824,0.829998211,0.808475454,0.906866915,0.908848591,0.916651898,0.887709935,0.916167249,0.888491514,0.887647549,0.844217198,0.807418629,0.727116798,0.851497194,0.870062853,0.977717794,0.973352672,0.861693974,0.87190439,0.828628937,0.903087641,0.870543918,0.758153689,0.88089519,0.817281827,21,M
0.71155455,0.781343517,0.79807031,0.91220647,0.786299656,0.891653117,0.818241746,0.779301628,0.952034643,0.905732749,0.845296374,0.731496972,0.865663124,0.81457021,0.856554441,0.786332218,0.761945919,0.97562066,0.921735001,0.865313489,0.806813409,0.829988427,0.879076631,0.895471023,0.85662524,0.860439552,0.762634056,0.857964887,0.818436576,0.89730013,0.828875975,0.829447335,0.711060136,0.80552935,19,M
0.889567308,0.831518712,0.965657941,0.992034284,0.907139829,0.959288985,0.777990902,0.951608471,0.863626842,0.838174365,0.896668699,0.862927745,0.917931082,0.905464111,0.844450913,0.883952715,0.754660426,1.010205732,0.956512597,0.870481154,0.973390002,0.92018097,1.026906589,0.8558708,1.006483869,0.9005633,0.923864577,0.992350833,0.913076913,0.861143878,0.780107688,0.947870769,0.887713779,0.859244192,21,M
0.826237681,0.836166246,0.772012,0.826454334,0.811248996,0.769569998,0.867770892,0.800338561,0.811487509,0.796865382,0.782493354,0.743467406,0.916659296,0.781653204,0.764422283,0.800425961,0.731003167,0.866685383,0.779192482,0.815601966,0.844741248,0.935674027,0.784757298,0.842766983,0.814563046,0.812940046,0.880064678,0.852815011,0.649953654,0.726709121,0.877963098,0.8064825,0.798472817,0.779070431,21,F
0.88673959,0.744287918,0.883831217,0.852845015,0.854710713,0.886140411,0.944692901,0.873283218,0.914071202,0.928192048,0.874333088,0.772430927,0.927637548,0.819204849,0.827001479,0.842197126,0.9087616,0.786086997,0.800701561,0.77430545,0.770846824,0.800760569,0.78338996,0.79842435,0.782727912,0.868341996,0.867789412,0.880045001,0.859334853,0.947666774,0.741029331,0.822525684,0.9223955,0.942197042,19,F
0.882917974,0.879161873,0.842901927,0.794611839,0.875572111,0.870375595,0.877490133,0.816658636,0.85270046,0.791814321,0.889332974,0.899532596,0.975955526,0.863030867,0.844106136,0.927204928,0.900741137,0.837376102,0.818953524,0.885654721,0.82834182,0.79533165,0.896055937,0.913403516,0.803635658,0.89797695,0.794965488,0.837972414,0.743414247,0.945517261,0.821197281,0.871076604,0.912228955,0.958153,5,M
0.96701565,0.976677771,0.943740267,0.965270292,0.916966504,0.898464326,1.005086411,0.948596633,0.995303578,0.859789668,0.785751334,0.760969147,0.873470192,0.97217493,0.859061918,0.874308499,0.917790545,0.927734832,0.897338274,0.908943153,0.908856407,0.94980983,0.990975672,0.963908132,0.921124769,0.942806545,0.890885326,0.772026426,0.831564993,0.797006818,0.910910919,0.770110636,0.913452507,0.935877557,5,M
0.926161026,0.913881424,0.922997421,0.959787964,1.003429442,0.87027877,0.870503881,0.927551367,0.818388865,0.840979051,0.789704037,0.881290433,0.875913001,0.841820512,0.864520245,0.744609435,0.943809504,0.9028078,0.849976124,0.875481427,0.954574791,1.025259915,0.919977171,0.926998042,0.884918331,0.980305411,0.921533133,0.754645332,0.777648244,0.771401863,0.888721338,0.832727872,0.921896771,0.890445536,5,M
1.103900362,0.921332388,1.001179318,0.940083362,0.970728531,1.012377122,1.031030904,1.006561068,0.899302831,1.02057949,0.997514645,0.75687817,0.810724585,1.089905922,0.85028338,0.890800871,0.849680372,0.952464458,0.844781847,0.940829483,0.870287274,0.949047404,1.027646836,0.968708813,0.983878407,0.922103949,0.996660773,0.811492004,0.747019493,0.887734641,0.775746815,0.773116685,0.798661913,0.842004752,5,M
0.964208419,0.870016768,0.863424818,0.921149653,0.877280024,0.901187394,0.92607928,0.872445111,0.769428974,0.838528275,0.683537592,0.804253309,0.833589785,0.729084726,0.862264096,0.797095778,0.859595049,1.067515104,0.660367958,0.920532147,0.870233542,0.765423819,0.992536315,0.772047923,0.845405066,0.717693423,0.766491903,0.926012825,0.847814628,0.812351974,0.744975523,0.679373333,0.873203997,0.808342582,5,M
0.987249407,1.020626455,0.92164843,0.917466215,1.059894081,0.917015334,0.983518786,0.960125028,0.884702123,0.916820675,0.858289875,0.812561266,0.972580027,0.84544443,0.9252615,0.781936367,0.78952544,0.904508918,0.826026358,0.879992523,0.946421712,0.92206102,0.988963708,0.992950843,0.954862381,0.941717248,0.876855319,0.849028393,0.808591193,0.806931839,0.747452336,0.92781273,0.821236383,0.820410706,5,F
0.853161552,0.944202251,0.83368381,0.831877632,0.866202282,0.883850571,0.964058871,0.938610122,0.754621528,1.003251174,0.924951471,0.868894524,0.942123475,0.976255777,0.916373539,0.835783555,0.819838422,0.984832005,0.846326837,0.948441032,0.878666787,0.815769984,0.880571293,0.962748023,0.935006728,0.890629615,0.848162884,0.845195468,0.847445516,0.802997367,1.028279899,0.93140637,1.001554237,0.987767346,5,F
1.114420036,1.021790116,1.068784013,1.011613803,1.02107017,1.076722722,1.084545707,0.979246673,0.970571885,1.008851695,0.882163327,0.994104114,0.815099464,1.063004157,1.040227594,0.906078842,0.994354339,1.16667103,1.030750926,1.083746678,1.077088381,0.986894366,1.104568506,1.125216562,1.186103014,0.919889453,1.092123923,0.901944245,0.868823396,0.849289874,1.008575286,0.849086543,0.906171948,0.877446402,5,F
0.880313474,1.057904416,0.972853193,1.079781989,1.047614362,0.856230855,1.009136615,1.050486306,0.916716623,0.773695931,0.920216765,0.798202476,0.847323327,0.809550018,0.799962798,0.722561185,0.801006137,1.04546071,0.966226115,0.988075773,1.0337986,1.038554747,0.915284053,0.949169973,0.985234574,0.941588856,1.02528677,0.748357697,0.778505052,0.918888496,0.88753086,0.862874692,0.935156542,0.870101123,5,F
0.817851165,0.848300526,0.810566467,0.755149776,0.804772182,0.889078305,0.895104949,0.952317431,0.894474207,0.864699456,0.842000879,0.864712542,0.794536372,0.738993102,0.863184711,0.744772402,0.68794569,0.777829844,0.768388818,0.795312707,0.919534004,0.906343761,0.82517492,0.910423174,0.762126848,0.692732715,0.95205447,0.696521505,0.806869754,0.870602368,0.797228289,0.934528147,0.898642977,0.89518399,5,F
0.885094177,0.93474087,0.886085544,1.11153711,0.866507244,0.869743768,0.769579974,0.902452244,0.913576946,0.760101392,0.850202563,0.829730829,0.85142615,0.916105846,0.915772506,0.802843265,0.877636503,0.898633891,0.780220801,0.95461337,0.83079027,0.899588582,0.893806991,0.906430638,0.988103881,0.972847958,0.787473959,0.867984863,0.761444741,0.845145313,0.840955659,1.001269818,0.923264265,1.01877402,5,F
0.976641227,0.84407994,0.988737404,1.072463538,0.951405598,0.829361729,0.981213212,0.914087322,0.854854322,0.882049244,0.803598072,0.83737305,0.853969871,0.74402084,0.841130478,0.84152814,0.819990913,0.931895392,0.892741752,1.060290781,1.023823529,0.871021927,0.902496399,1.009324819,0.84767739,1.999999963,0.812335329,0.811936759,0.871822687,0.94710747,0.838503525,1.999999963,1.999999963,1.999999963,5,F
0.813278793,0.798530087,0.815834088,0.900839446,0.860507034,0.787911846,0.812908609,0.791363295,0.801013819,0.847860915,0.818871718,0.806987652,0.880390393,0.825814619,0.760763246,0.717502909,0.865101957,0.815793656,0.855709101,0.822865439,0.746741269,0.804721001,0.784957685,0.787111462,0.822693003,0.706575982,0.858430018,0.882893122,0.880399458,0.797236329,0.888595409,0.707724845,0.789956119,0.834997253,5,F
0.930023491,0.86895938,0.944432158,0.932526399,1.001304303,1.04269164,0.958652795,0.831253028,0.823346658,0.815727986,0.784675234,0.809344938,0.833851631,0.852120866,0.783677714,0.969725868,0.829161543,0.834287695,0.854780807,0.907748631,0.859166574,0.933044222,1.035250601,0.95572021,0.970354638,0.808349726,0.915933536,1.312243269,0.935502188,1.002114017,1.001598281,0.851173868,0.827108794,0.89849195,5,F
1.0103906,0.981336094,0.962690714,0.780188131,0.882493513,1.014607491,1.004824562,0.913352219,0.918589596,0.898003942,0.824170873,0.713666617,0.817266638,0.77570116,0.869928539,0.803768649,0.706377381,0.895335228,0.901748869,0.996279746,0.901807736,0.903757398,0.966493511,0.793074497,1.045111985,0.800020704,0.886727591,0.817281935,0.763379047,0.812683529,0.76819705,0.729285016,0.816253569,0.75081775,5,F
0.736654407,0.683556184,0.946549581,0.802799513,0.762768162,0.746829619,0.772678244,0.891664591,0.760903553,0.828555012,0.685963418,0.754961424,0.869279837,0.65144397,0.740152078,0.920798551,0.805815032,0.856250742,0.883620964,0.823853045,0.905943259,0.831393918,0.866821746,0.846039192,0.775058504,0.842412762,0.960926508,0.683796719,0.867748278,0.84507993,0.818989949,0.718051019,0.793944928,0.853091509,5,F
0.889108443,0.851726157,0.794233748,0.867717174,0.89396694,0.845542238,0.881304668,0.820835193,0.829368756,0.841202111,0.806766879,0.769479712,0.918004847,0.854319986,0.780761328,0.962183954,0.929910657,0.821799784,0.78663479,0.839572936,0.839425055,0.701301619,0.841251513,0.771406819,0.800684682,0.940707965,0.896608138,0.925475103,0.910139342,0.84761968,0.865684569,0.787819038,0.846151838,0.760791997,5,F
0.931192145,0.837843276,0.881408431,1.011357033,1.003663743,1.012058247,1.010165035,0.912461795,0.807234998,0.87989226,0.941543826,0.985785149,0.785868925,0.817374133,0.907541367,0.726627995,0.814875316,0.971897904,0.846286045,0.943648315,1.019406378,0.965205036,1.048309895,0.939357897,0.935889913,0.767762237,0.998547278,0.795679371,0.861611268,0.851568239,0.860074119,0.794402396,0.70769823,0.7507329,5,F
1.001809003,0.884985332,1.100712162,1.150955248,0.984060767,1.101250025,1.024225393,0.96301513,0.907066956,1.036593244,0.797520468,0.875738599,0.782877886,0.801047909,0.857001078,0.813229031,0.914200457,1.07330509,0.747319857,1.005562948,1.114926705,1.051557924,0.96458066,1.037732134,1.024139092,0.763119251,1.041635714,0.831190404,0.841228798,0.838719863,0.852162458,0.784768575,0.840439223,0.890451643,5,F
1.064889142,0.967697039,1.011783405,1.054266124,1.064543622,1.010785783,1.054639162,1.014655851,0.867912539,0.991236137,0.861163391,0.946991148,0.95346026,0.829838425,0.875147651,0.837791773,0.863524996,1.021103995,0.858478549,0.966172635,1.024577346,1.091680715,1.024978453,1.092514857,0.976783826,0.953222371,0.965466686,0.962030673,0.865845674,0.974256954,0.874880718,0.946285923,0.75292776,0.68955971,5,F
0.978595385,0.945943366,0.905972841,0.922674846,0.904950683,0.909527244,0.853151321,0.933019033,0.914864123,0.880457835,0.924737062,0.8475924,0.918209279,0.859457925,0.790248202,0.861843783,0.786795551,0.912205329,0.960504576,0.921177572,0.808620916,0.974706923,0.928553617,0.84436389,0.873349271,0.917956235,0.942911692,0.88537417,0.750009322,0.948740765,0.780410876,0.916415007,0.815753943,0.868841111,5,F
0.910420055,0.802497829,0.803029033,0.958261756,0.699723371,0.878686555,0.648780014,0.872794625,0.853672756,0.977638556,0.866719574,0.876385781,0.810516295,0.769559956,0.764128693,0.727598001,0.76151268,0.952364042,0.905473126,0.946315704,0.86956837,0.887074094,0.854012352,0.904843056,0.952843429,0.833156124,0.813616386,0.842320856,0.971447316,0.793145256,0.819817223,0.941793556,0.821108487,0.817284588,5,F
1.052911211,0.811883555,0.899550497,1.009872874,0.938825915,1.000948763,0.994293942,0.872599902,0.795077326,0.844113509,0.693444016,0.973557033,0.867790295,0.833078502,0.901301985,0.8489462,0.968241604,0.98660742,0.689413457,1.072127029,1.029840698,0.910301848,1.017431997,0.991077365,0.959766763,0.932045487,0.949820689,0.795101384,0.85133449,0.867137928,0.880669702,0.897977092,0.790178246,0.862025991,5,F
0.995348809,0.969816321,0.89898125,1.005666432,0.89693069,0.911158202,1.038704464,0.965486203,0.921105872,0.886676888,0.952002345,0.984586261,0.894127477,0.952912819,0.867481181,0.882553374,0.890491043,0.966388321,0.849698407,1.019180279,0.865194948,0.877323107,0.987267393,0.820975193,0.863505706,0.79308492,0.885881057,0.865987236,0.848594196,0.897699056,0.881510879,0.913396144,0.862244348,0.704955448,5,F
1.043288946,0.893628699,0.961578942,0.958579568,0.941665022,0.838889207,0.934071872,0.74373945,0.831938322,1.062213033,0.830528793,0.791611659,0.843243443,0.759449432,0.778236346,0.839884407,0.800215233,0.871405713,0.89411584,1.000805428,1.011412819,0.822936079,0.824947373,1.003433897,0.950768591,0.886484866,0.935991667,0.936747238,0.773577451,0.908131425,0.818133641,0.903009165,0.845336323,0.846108197,5,F
